Date,Hour,Hourly rainfall value,DateTime
2024-08-06,20,0,2024-08-06 20:00:00
2024-08-06,21,0,2024-08-06 21:00:00
2024-08-06,22,0,2024-08-06 22:00:00
2024-08-06,23,0,2024-08-06 23:00:00
2024-08-07,0,0,2024-08-07 00:00:00
2024-08-07,1,0,2024-08-07 01:00:00
2024-08-07,2,0,2024-08-07 02:00:00
2024-08-07,3,16.8,2024-08-07 03:00:00
2024-08-07,4,0.2,2024-08-07 04:00:00
2024-08-07,5,0.2,2024-08-07 05:00:00
2024-08-07,6,0,2024-08-07 06:00:00
2024-08-07,7,0,2024-08-07 07:00:00
2024-08-07,8,0,2024-08-07 08:00:00
2024-08-07,9,0,2024-08-07 09:00:00
2024-08-07,10,0,2024-08-07 10:00:00
2024-08-07,11,0.2,2024-08-07 11:00:00
2024-08-07,12,0,2024-08-07 12:00:00
2024-08-07,13,0,2024-08-07 13:00:00
2024-08-07,14,0,2024-08-07 14:00:00
2024-08-07,15,0,2024-08-07 15:00:00
2024-08-07,16,0,2024-08-07 16:00:00
2024-08-07,17,0,2024-08-07 17:00:00
2024-08-07,18,0,2024-08-07 18:00:00
2024-08-07,19,0,2024-08-07 19:00:00
2024-08-07,20,0,2024-08-07 20:00:00
2024-08-07,21,34.2,2024-08-07 21:00:00
2024-08-07,22,1.4,2024-08-07 22:00:00
2024-08-07,23,0.2,2024-08-07 23:00:00
2024-08-08,0,0,2024-08-08 00:00:00
2024-08-08,1,0.6,2024-08-08 01:00:00
2024-08-08,2,0.4,2024-08-08 02:00:00
2024-08-08,3,0.8,2024-08-08 03:00:00
2024-08-08,4,0,2024-08-08 04:00:00
2024-08-08,5,0.8,2024-08-08 05:00:00
2024-08-08,6,0,2024-08-08 06:00:00
2024-08-08,7,0,2024-08-08 07:00:00
2024-08-08,8,0,2024-08-08 08:00:00
2024-08-08,9,0,2024-08-08 09:00:00
2024-08-08,10,0,2024-08-08 10:00:00
2024-08-08,11,0,2024-08-08 11:00:00
2024-08-08,12,0,2024-08-08 12:00:00
2024-08-08,13,0,2024-08-08 13:00:00
2024-08-08,14,0,2024-08-08 14:00:00
2024-08-08,15,0,2024-08-08 15:00:00
2024-08-08,16,0,2024-08-08 16:00:00
2024-08-08,17,0,2024-08-08 17:00:00
2024-08-08,18,0,2024-08-08 18:00:00
2024-08-08,19,0,2024-08-08 19:00:00
2024-08-08,20,3.8,2024-08-08 20:00:00
2024-08-08,21,0,2024-08-08 21:00:00
2024-08-08,22,0.2,2024-08-08 22:00:00
2024-08-08,23,0,2024-08-08 23:00:00
2024-08-09,0,0,2024-08-09 00:00:00
2024-08-09,1,0.2,2024-08-09 01:00:00
2024-08-09,2,1.4,2024-08-09 02:00:00
2024-08-09,3,3.2,2024-08-09 03:00:00
2024-08-09,4,3.4,2024-08-09 04:00:00
2024-08-09,5,1.6,2024-08-09 05:00:00
2024-08-09,6,0.2,2024-08-09 06:00:00
2024-08-09,7,0,2024-08-09 07:00:00
2024-08-09,8,0,2024-08-09 08:00:00
2024-08-09,9,0,2024-08-09 09:00:00
2024-08-09,10,0,2024-08-09 10:00:00
2024-08-09,11,0,2024-08-09 11:00:00
2024-08-09,12,0,2024-08-09 12:00:00
2024-08-09,13,0,2024-08-09 13:00:00
2024-08-09,14,0,2024-08-09 14:00:00
2024-08-09,15,0.2,2024-08-09 15:00:00
2024-08-09,16,25.2,2024-08-09 16:00:00
2024-08-09,17,4,2024-08-09 17:00:00
2024-08-09,18,0.2,2024-08-09 18:00:00
2024-08-09,19,1.4,2024-08-09 19:00:00
2024-08-09,20,0.2,2024-08-09 20:00:00
2024-08-09,21,1.8,2024-08-09 21:00:00
2024-08-09,22,0.2,2024-08-09 22:00:00
2024-08-09,23,1.6,2024-08-09 23:00:00
2024-08-10,0,1.2,2024-08-10 00:00:00
2024-08-10,1,3.4,2024-08-10 01:00:00
2024-08-10,2,3.4,2024-08-10 02:00:00
2024-08-10,3,1.2,2024-08-10 03:00:00
2024-08-10,4,2.4,2024-08-10 04:00:00
2024-08-10,5,0.2,2024-08-10 05:00:00
2024-08-10,6,0,2024-08-10 06:00:00
2024-08-10,7,0,2024-08-10 07:00:00
2024-08-10,8,0,2024-08-10 08:00:00
2024-08-10,9,0.2,2024-08-10 09:00:00
2024-08-10,10,0,2024-08-10 10:00:00
2024-08-10,11,0,2024-08-10 11:00:00
2024-08-10,12,0,2024-08-10 12:00:00
2024-08-10,13,0,2024-08-10 13:00:00
2024-08-10,14,2.2,2024-08-10 14:00:00
2024-08-10,15,11.6,2024-08-10 15:00:00
2024-08-10,16,0,2024-08-10 16:00:00
2024-08-10,17,0,2024-08-10 17:00:00
2024-08-10,18,0,2024-08-10 18:00:00
2024-08-10,19,0,2024-08-10 19:00:00
2024-08-10,20,0,2024-08-10 20:00:00
2024-08-10,21,0,2024-08-10 21:00:00
2024-08-10,22,0.2,2024-08-10 22:00:00
2024-08-10,23,0,2024-08-10 23:00:00
2024-08-11,0,0,2024-08-11 00:00:00
2024-08-11,1,0,2024-08-11 01:00:00
2024-08-11,2,0.4,2024-08-11 02:00:00
2024-08-11,3,17.6,2024-08-11 03:00:00
2024-08-11,4,10.4,2024-08-11 04:00:00
2024-08-11,5,6.2,2024-08-11 05:00:00
2024-08-11,6,5.2,2024-08-11 06:00:00
2024-08-11,7,3.4,2024-08-11 07:00:00
2024-08-11,8,2.8,2024-08-11 08:00:00
2024-08-11,9,0.2,2024-08-11 09:00:00
2024-08-11,10,0,2024-08-11 10:00:00
2024-08-11,11,0,2024-08-11 11:00:00
2024-08-11,12,0,2024-08-11 12:00:00
2024-08-11,13,3.2,2024-08-11 13:00:00
2024-08-11,14,0,2024-08-11 14:00:00
2024-08-11,15,0,2024-08-11 15:00:00
2024-08-11,16,3.8,2024-08-11 16:00:00
2024-08-11,17,20.6,2024-08-11 17:00:00
2024-08-11,18,1,2024-08-11 18:00:00
2024-08-11,19,0,2024-08-11 19:00:00
2024-08-11,20,0,2024-08-11 20:00:00
2024-08-11,21,0,2024-08-11 21:00:00
2024-08-11,22,0,2024-08-11 22:00:00
2024-08-11,23,0,2024-08-11 23:00:00
2024-08-12,0,0,2024-08-12 00:00:00
2024-08-12,1,0,2024-08-12 01:00:00
2024-08-12,2,4.4,2024-08-12 02:00:00
2024-08-12,3,2.4,2024-08-12 03:00:00
2024-08-12,4,0,2024-08-12 04:00:00
2024-08-12,5,0,2024-08-12 05:00:00
2024-08-12,6,0,2024-08-12 06:00:00
2024-08-12,7,0,2024-08-12 07:00:00
2024-08-12,8,0,2024-08-12 08:00:00
2024-08-12,9,0,2024-08-12 09:00:00
2024-08-12,10,0.2,2024-08-12 10:00:00
2024-08-12,11,0,2024-08-12 11:00:00
2024-08-12,12,0,2024-08-12 12:00:00
2024-08-12,13,0,2024-08-12 13:00:00
2024-08-12,14,0,2024-08-12 14:00:00
2024-08-12,15,0,2024-08-12 15:00:00
2024-08-12,16,0,2024-08-12 16:00:00
2024-08-12,17,3.6,2024-08-12 17:00:00
2024-08-12,18,0,2024-08-12 18:00:00
2024-08-12,19,0.2,2024-08-12 19:00:00
2024-08-12,20,0,2024-08-12 20:00:00
2024-08-12,21,0.6,2024-08-12 21:00:00
2024-08-12,22,6.4,2024-08-12 22:00:00
2024-08-12,23,0.6,2024-08-12 23:00:00
2024-08-13,0,0,2024-08-13 00:00:00
2024-08-13,1,14.8,2024-08-13 01:00:00
2024-08-13,2,1.2,2024-08-13 02:00:00
2024-08-13,3,0.2,2024-08-13 03:00:00
2024-08-13,4,0,2024-08-13 04:00:00
2024-08-13,5,0,2024-08-13 05:00:00
2024-08-13,6,0,2024-08-13 06:00:00
2024-08-13,7,0,2024-08-13 07:00:00
2024-08-13,8,0,2024-08-13 08:00:00
2024-08-13,9,0,2024-08-13 09:00:00
2024-08-13,10,0,2024-08-13 10:00:00
2024-08-13,11,0,2024-08-13 11:00:00
2024-08-13,12,0,2024-08-13 12:00:00
2024-08-13,13,0,2024-08-13 13:00:00
2024-08-13,14,0,2024-08-13 14:00:00
2024-08-13,15,0,2024-08-13 15:00:00
2024-08-13,16,0,2024-08-13 16:00:00
2024-08-13,17,4,2024-08-13 17:00:00
2024-08-13,18,2.6,2024-08-13 18:00:00
2024-08-13,19,0.6,2024-08-13 19:00:00
2024-08-13,20,0.6,2024-08-13 20:00:00
2024-08-13,21,0,2024-08-13 21:00:00
2024-08-13,22,0,2024-08-13 22:00:00
2024-08-13,23,1.6,2024-08-13 23:00:00
2024-08-14,0,0.2,2024-08-14 00:00:00
2024-08-14,1,0.6,2024-08-14 01:00:00
2024-08-14,2,4.2,2024-08-14 02:00:00
2024-08-14,3,15.8,2024-08-14 03:00:00
2024-08-14,4,16.4,2024-08-14 04:00:00
2024-08-14,5,9.6,2024-08-14 05:00:00
2024-08-14,6,1.6,2024-08-14 06:00:00
2024-08-14,7,0.6,2024-08-14 07:00:00
2024-08-14,8,0,2024-08-14 08:00:00
2024-08-14,9,0,2024-08-14 09:00:00
2024-08-14,10,0,2024-08-14 10:00:00
2024-08-14,11,0,2024-08-14 11:00:00
2024-08-14,12,0,2024-08-14 12:00:00
2024-08-14,13,0,2024-08-14 13:00:00
2024-08-14,14,0,2024-08-14 14:00:00
2024-08-14,15,0,2024-08-14 15:00:00
2024-08-14,16,0,2024-08-14 16:00:00
2024-08-14,17,0,2024-08-14 17:00:00
2024-08-14,18,0,2024-08-14 18:00:00
2024-08-14,19,0,2024-08-14 19:00:00
2024-08-14,20,0,2024-08-14 20:00:00
2024-08-14,21,0,2024-08-14 21:00:00
2024-08-14,22,0,2024-08-14 22:00:00
2024-08-14,23,0,2024-08-14 23:00:00
2024-08-15,0,0,2024-08-15 00:00:00
2024-08-15,1,0,2024-08-15 01:00:00
2024-08-15,2,0,2024-08-15 02:00:00
2024-08-15,3,1.2,2024-08-15 03:00:00
2024-08-15,4,0.2,2024-08-15 04:00:00
2024-08-15,5,0,2024-08-15 05:00:00
2024-08-15,6,0,2024-08-15 06:00:00
2024-08-15,7,0,2024-08-15 07:00:00
2024-08-15,8,0.2,2024-08-15 08:00:00
2024-08-15,9,0,2024-08-15 09:00:00
2024-08-15,10,0,2024-08-15 10:00:00
2024-08-15,11,0,2024-08-15 11:00:00
2024-08-15,12,0,2024-08-15 12:00:00
2024-08-15,13,0,2024-08-15 13:00:00
2024-08-15,14,0,2024-08-15 14:00:00
2024-08-15,15,0,2024-08-15 15:00:00
2024-08-15,16,0,2024-08-15 16:00:00
2024-08-15,17,0,2024-08-15 17:00:00
2024-08-15,18,0.2,2024-08-15 18:00:00
2024-08-15,19,1,2024-08-15 19:00:00
2024-08-15,20,0.2,2024-08-15 20:00:00
2024-08-15,21,12.6,2024-08-15 21:00:00
2024-08-15,22,2.6,2024-08-15 22:00:00
2024-08-15,23,2.6,2024-08-15 23:00:00
2024-08-16,0,0.4,2024-08-16 00:00:00
2024-08-16,1,0.6,2024-08-16 01:00:00
2024-08-16,2,1,2024-08-16 02:00:00
2024-08-16,3,0,2024-08-16 03:00:00
2024-08-16,4,0,2024-08-16 04:00:00
2024-08-16,5,0,2024-08-16 05:00:00
2024-08-16,6,0,2024-08-16 06:00:00
2024-08-16,7,0,2024-08-16 07:00:00
2024-08-16,8,0,2024-08-16 08:00:00
2024-08-16,9,0,2024-08-16 09:00:00
2024-08-16,10,0,2024-08-16 10:00:00
2024-08-16,11,0,2024-08-16 11:00:00
2024-08-16,12,0,2024-08-16 12:00:00
2024-08-16,13,0,2024-08-16 13:00:00
2024-08-16,14,0,2024-08-16 14:00:00
2024-08-16,15,0,2024-08-16 15:00:00
2024-08-16,16,0,2024-08-16 16:00:00
2024-08-16,17,0,2024-08-16 17:00:00
2024-08-16,18,0,2024-08-16 18:00:00
2024-08-16,19,0,2024-08-16 19:00:00
2024-08-16,20,0,2024-08-16 20:00:00
2024-08-16,21,0,2024-08-16 21:00:00
2024-08-16,22,0,2024-08-16 22:00:00
2024-08-16,23,0,2024-08-16 23:00:00
2024-08-17,0,2.2,2024-08-17 00:00:00
2024-08-17,1,0.2,2024-08-17 01:00:00
2024-08-17,2,0,2024-08-17 02:00:00
2024-08-17,3,7.8,2024-08-17 03:00:00
2024-08-17,4,12.8,2024-08-17 04:00:00
2024-08-17,5,1.8,2024-08-17 05:00:00
2024-08-17,6,0.2,2024-08-17 06:00:00
2024-08-17,7,0,2024-08-17 07:00:00
2024-08-17,8,0,2024-08-17 08:00:00
2024-08-17,9,0,2024-08-17 09:00:00
2024-08-17,10,0,2024-08-17 10:00:00
2024-08-17,11,0,2024-08-17 11:00:00
2024-08-17,12,0,2024-08-17 12:00:00
2024-08-17,13,0,2024-08-17 13:00:00
2024-08-17,14,0,2024-08-17 14:00:00
2024-08-17,15,0,2024-08-17 15:00:00
2024-08-17,16,0,2024-08-17 16:00:00
2024-08-17,17,0,2024-08-17 17:00:00
2024-08-17,18,0,2024-08-17 18:00:00
2024-08-17,19,0,2024-08-17 19:00:00
2024-08-17,20,0,2024-08-17 20:00:00
2024-08-17,21,0,2024-08-17 21:00:00
2024-08-17,22,0,2024-08-17 22:00:00
2024-08-17,23,0,2024-08-17 23:00:00
2024-08-18,0,0,2024-08-18 00:00:00
2024-08-18,1,0,2024-08-18 01:00:00
2024-08-18,2,2.8,2024-08-18 02:00:00
2024-08-18,3,10.2,2024-08-18 03:00:00
2024-08-18,4,6.4,2024-08-18 04:00:00
2024-08-18,5,4.6,2024-08-18 05:00:00
2024-08-18,6,0.6,2024-08-18 06:00:00
2024-08-18,7,0.4,2024-08-18 07:00:00
2024-08-18,8,0.2,2024-08-18 08:00:00
2024-08-18,9,0,2024-08-18 09:00:00
2024-08-18,10,0,2024-08-18 10:00:00
2024-08-18,11,0,2024-08-18 11:00:00
2024-08-18,12,0,2024-08-18 12:00:00
2024-08-18,13,0,2024-08-18 13:00:00
2024-08-18,14,0,2024-08-18 14:00:00
2024-08-18,15,0,2024-08-18 15:00:00
2024-08-18,16,0,2024-08-18 16:00:00
2024-08-18,17,0,2024-08-18 17:00:00
2024-08-18,18,10.8,2024-08-18 18:00:00
2024-08-18,19,0.2,2024-08-18 19:00:00
2024-08-18,20,0,2024-08-18 20:00:00
2024-08-18,21,0,2024-08-18 21:00:00
2024-08-18,22,0,2024-08-18 22:00:00
2024-08-18,23,0,2024-08-18 23:00:00
2024-08-19,0,0,2024-08-19 00:00:00
2024-08-19,1,1,2024-08-19 01:00:00
2024-08-19,2,3.4,2024-08-19 02:00:00
2024-08-19,3,1.4,2024-08-19 03:00:00
2024-08-19,4,1,2024-08-19 04:00:00
2024-08-19,5,0,2024-08-19 05:00:00
2024-08-19,6,0.2,2024-08-19 06:00:00
2024-08-19,7,0,2024-08-19 07:00:00
2024-08-19,8,0,2024-08-19 08:00:00
2024-08-19,9,0,2024-08-19 09:00:00
2024-08-19,10,0,2024-08-19 10:00:00
2024-08-19,11,0.8,2024-08-19 11:00:00
2024-08-19,12,0,2024-08-19 12:00:00
2024-08-19,13,0,2024-08-19 13:00:00
2024-08-19,14,0,2024-08-19 14:00:00
2024-08-19,15,0,2024-08-19 15:00:00
2024-08-19,16,1,2024-08-19 16:00:00
2024-08-19,17,1.4,2024-08-19 17:00:00
2024-08-19,18,0.4,2024-08-19 18:00:00
2024-08-19,19,0,2024-08-19 19:00:00
2024-08-19,20,0,2024-08-19 20:00:00
2024-08-19,21,17.6,2024-08-19 21:00:00
2024-08-19,22,0,2024-08-19 22:00:00
2024-08-19,23,0,2024-08-19 23:00:00
2024-08-20,0,0,2024-08-20 00:00:00
2024-08-20,1,0.2,2024-08-20 01:00:00
2024-08-20,2,6.6,2024-08-20 02:00:00
2024-08-20,3,10.2,2024-08-20 03:00:00
2024-08-20,4,2,2024-08-20 04:00:00
2024-08-20,5,4.2,2024-08-20 05:00:00
2024-08-20,6,1,2024-08-20 06:00:00
2024-08-20,7,0.8,2024-08-20 07:00:00
2024-08-20,8,0.8,2024-08-20 08:00:00
2024-08-20,9,0,2024-08-20 09:00:00
2024-08-20,10,0,2024-08-20 10:00:00
2024-08-20,11,0.4,2024-08-20 11:00:00
2024-08-20,12,3.2,2024-08-20 12:00:00
2024-08-20,13,4.8,2024-08-20 13:00:00
2024-08-20,14,5.8,2024-08-20 14:00:00
2024-08-20,15,0,2024-08-20 15:00:00
2024-08-20,16,0,2024-08-20 16:00:00
2024-08-20,17,0,2024-08-20 17:00:00
2024-08-20,18,0,2024-08-20 18:00:00
2024-08-20,19,0,2024-08-20 19:00:00
2024-08-20,20,0,2024-08-20 20:00:00
2024-08-20,21,0,2024-08-20 21:00:00
2024-08-20,22,0,2024-08-20 22:00:00
2024-08-20,23,0,2024-08-20 23:00:00
2024-08-21,0,0,2024-08-21 00:00:00
2024-08-21,1,0,2024-08-21 01:00:00
2024-08-21,2,0,2024-08-21 02:00:00
2024-08-21,3,0,2024-08-21 03:00:00
2024-08-21,4,0.2,2024-08-21 04:00:00
2024-08-21,5,0.2,2024-08-21 05:00:00
2024-08-21,6,0,2024-08-21 06:00:00
2024-08-21,7,9.6,2024-08-21 07:00:00
2024-08-21,8,3,2024-08-21 08:00:00
2024-08-21,9,4.6,2024-08-21 09:00:00
2024-08-21,10,13.6,2024-08-21 10:00:00
2024-08-21,11,8,2024-08-21 11:00:00
2024-08-21,12,3.2,2024-08-21 12:00:00
2024-08-21,13,2.6,2024-08-21 13:00:00
2024-08-21,14,1.6,2024-08-21 14:00:00
2024-08-21,15,1.6,2024-08-21 15:00:00
2024-08-21,16,0,2024-08-21 16:00:00
2024-08-21,17,0,2024-08-21 17:00:00
2024-08-21,18,2.8,2024-08-21 18:00:00
2024-08-21,19,0,2024-08-21 19:00:00
2024-08-21,20,2.2,2024-08-21 20:00:00
2024-08-21,21,0.4,2024-08-21 21:00:00
2024-08-21,22,0,2024-08-21 22:00:00
2024-08-21,23,0,2024-08-21 23:00:00
2024-08-22,0,0.2,2024-08-22 00:00:00
2024-08-22,1,0,2024-08-22 01:00:00
2024-08-22,2,1,2024-08-22 02:00:00
2024-08-22,3,2.6,2024-08-22 03:00:00
2024-08-22,4,3.2,2024-08-22 04:00:00
2024-08-22,5,2.4,2024-08-22 05:00:00
2024-08-22,6,1.4,2024-08-22 06:00:00
2024-08-22,7,0.2,2024-08-22 07:00:00
2024-08-22,8,0.4,2024-08-22 08:00:00
2024-08-22,9,0,2024-08-22 09:00:00
2024-08-22,10,0,2024-08-22 10:00:00
2024-08-22,11,0,2024-08-22 11:00:00
2024-08-22,12,0,2024-08-22 12:00:00
2024-08-22,13,0.4,2024-08-22 13:00:00
2024-08-22,14,0.2,2024-08-22 14:00:00
2024-08-22,15,0.2,2024-08-22 15:00:00
2024-08-22,16,6.6,2024-08-22 16:00:00
2024-08-22,17,0.2,2024-08-22 17:00:00
2024-08-22,18,0,2024-08-22 18:00:00
2024-08-22,19,0,2024-08-22 19:00:00
2024-08-22,20,0,2024-08-22 20:00:00
2024-08-22,21,4,2024-08-22 21:00:00
2024-08-22,22,1.2,2024-08-22 22:00:00
2024-08-22,23,0.4,2024-08-22 23:00:00
2024-08-23,0,0,2024-08-23 00:00:00
2024-08-23,1,0,2024-08-23 01:00:00
2024-08-23,2,0,2024-08-23 02:00:00
2024-08-23,3,0,2024-08-23 03:00:00
2024-08-23,4,0,2024-08-23 04:00:00
2024-08-23,5,0,2024-08-23 05:00:00
2024-08-23,6,0,2024-08-23 06:00:00
2024-08-23,7,0,2024-08-23 07:00:00
2024-08-23,8,0,2024-08-23 08:00:00
2024-08-23,9,0.2,2024-08-23 09:00:00
2024-08-23,10,0.4,2024-08-23 10:00:00
2024-08-23,11,3.2,2024-08-23 11:00:00
2024-08-23,12,7,2024-08-23 12:00:00
2024-08-23,13,0,2024-08-23 13:00:00
2024-08-23,14,0,2024-08-23 14:00:00
2024-08-23,15,0,2024-08-23 15:00:00
2024-08-23,16,0,2024-08-23 16:00:00
2024-08-23,17,0,2024-08-23 17:00:00
2024-08-23,18,11.8,2024-08-23 18:00:00
2024-08-23,19,0.6,2024-08-23 19:00:00
2024-08-23,20,0,2024-08-23 20:00:00
2024-08-23,21,0,2024-08-23 21:00:00
2024-08-23,22,0,2024-08-23 22:00:00
2024-08-23,23,0,2024-08-23 23:00:00
2024-08-24,0,0,2024-08-24 00:00:00
2024-08-24,1,0,2024-08-24 01:00:00
2024-08-24,2,0,2024-08-24 02:00:00
2024-08-24,3,0,2024-08-24 03:00:00
2024-08-24,4,0,2024-08-24 04:00:00
2024-08-24,5,0,2024-08-24 05:00:00
2024-08-24,6,0,2024-08-24 06:00:00
2024-08-24,7,0,2024-08-24 07:00:00
2024-08-24,8,0,2024-08-24 08:00:00
2024-08-24,9,0,2024-08-24 09:00:00
2024-08-24,10,0,2024-08-24 10:00:00
2024-08-24,11,0,2024-08-24 11:00:00
2024-08-24,12,0,2024-08-24 12:00:00
2024-08-24,13,0,2024-08-24 13:00:00
2024-08-24,14,0,2024-08-24 14:00:00
2024-08-24,15,0,2024-08-24 15:00:00
2024-08-24,16,0,2024-08-24 16:00:00
2024-08-24,17,0,2024-08-24 17:00:00
2024-08-24,18,0,2024-08-24 18:00:00
2024-08-24,19,2.4,2024-08-24 19:00:00
2024-08-24,20,0.4,2024-08-24 20:00:00
2024-08-24,21,0,2024-08-24 21:00:00
2024-08-24,22,0,2024-08-24 22:00:00
2024-08-24,23,1.2,2024-08-24 23:00:00
2024-08-25,0,4.4,2024-08-25 00:00:00
2024-08-25,1,3.2,2024-08-25 01:00:00
2024-08-25,2,1.6,2024-08-25 02:00:00
2024-08-25,3,1.4,2024-08-25 03:00:00
2024-08-25,4,0.4,2024-08-25 04:00:00
2024-08-25,5,0.2,2024-08-25 05:00:00
2024-08-25,6,0,2024-08-25 06:00:00
2024-08-25,7,0.2,2024-08-25 07:00:00
2024-08-25,8,0,2024-08-25 08:00:00
2024-08-25,9,0,2024-08-25 09:00:00
2024-08-25,10,0,2024-08-25 10:00:00
2024-08-25,11,0,2024-08-25 11:00:00
2024-08-25,12,0,2024-08-25 12:00:00
2024-08-25,13,0,2024-08-25 13:00:00
2024-08-25,14,0,2024-08-25 14:00:00
2024-08-25,15,0,2024-08-25 15:00:00
2024-08-25,16,0,2024-08-25 16:00:00
2024-08-25,17,0,2024-08-25 17:00:00
2024-08-25,18,0,2024-08-25 18:00:00
2024-08-25,19,0.2,2024-08-25 19:00:00
2024-08-25,20,0.4,2024-08-25 20:00:00
2024-08-25,21,0,2024-08-25 21:00:00
2024-08-25,22,0,2024-08-25 22:00:00
2024-08-25,23,0,2024-08-25 23:00:00
2024-08-26,0,0,2024-08-26 00:00:00
2024-08-26,1,0,2024-08-26 01:00:00
2024-08-26,2,0,2024-08-26 02:00:00
2024-08-26,3,0,2024-08-26 03:00:00
2024-08-26,4,0,2024-08-26 04:00:00
2024-08-26,5,0,2024-08-26 05:00:00
2024-08-26,6,0,2024-08-26 06:00:00
2024-08-26,7,0,2024-08-26 07:00:00
2024-08-26,8,0,2024-08-26 08:00:00
2024-08-26,9,0,2024-08-26 09:00:00
2024-08-26,10,0.2,2024-08-26 10:00:00
2024-08-26,11,0,2024-08-26 11:00:00
2024-08-26,12,0,2024-08-26 12:00:00
2024-08-26,13,0,2024-08-26 13:00:00
2024-08-26,14,0,2024-08-26 14:00:00
2024-08-26,15,15.8,2024-08-26 15:00:00
2024-08-26,16,15.2,2024-08-26 16:00:00
2024-08-26,17,0.6,2024-08-26 17:00:00
2024-08-26,18,0.2,2024-08-26 18:00:00
2024-08-26,19,0,2024-08-26 19:00:00
2024-08-26,20,2.2,2024-08-26 20:00:00
2024-08-26,21,4.8,2024-08-26 21:00:00
2024-08-26,22,3.6,2024-08-26 22:00:00
2024-08-26,23,0.4,2024-08-26 23:00:00
2024-08-27,0,0,2024-08-27 00:00:00
2024-08-27,1,0.2,2024-08-27 01:00:00
2024-08-27,2,0,2024-08-27 02:00:00
2024-08-27,3,0,2024-08-27 03:00:00
2024-08-27,4,0,2024-08-27 04:00:00
2024-08-27,5,0,2024-08-27 05:00:00
2024-08-27,6,0,2024-08-27 06:00:00
2024-08-27,7,0,2024-08-27 07:00:00
2024-08-27,8,0,2024-08-27 08:00:00
2024-08-27,9,0,2024-08-27 09:00:00
2024-08-27,10,0,2024-08-27 10:00:00
2024-08-27,11,0,2024-08-27 11:00:00
2024-08-27,12,0,2024-08-27 12:00:00
2024-08-27,13,0,2024-08-27 13:00:00
2024-08-27,14,0,2024-08-27 14:00:00
2024-08-27,15,0,2024-08-27 15:00:00
2024-08-27,16,0,2024-08-27 16:00:00
2024-08-27,17,0,2024-08-27 17:00:00
2024-08-27,18,0,2024-08-27 18:00:00
2024-08-27,19,0,2024-08-27 19:00:00
2024-08-27,20,0,2024-08-27 20:00:00
2024-08-27,21,0,2024-08-27 21:00:00
2024-08-27,22,0,2024-08-27 22:00:00
2024-08-27,23,0,2024-08-27 23:00:00
2024-08-28,0,0,2024-08-28 00:00:00
2024-08-28,1,0,2024-08-28 01:00:00
2024-08-28,2,0,2024-08-28 02:00:00
2024-08-28,3,0,2024-08-28 03:00:00
2024-08-28,4,0.2,2024-08-28 04:00:00
2024-08-28,5,0,2024-08-28 05:00:00
2024-08-28,6,0,2024-08-28 06:00:00
2024-08-28,7,0,2024-08-28 07:00:00
2024-08-28,8,0,2024-08-28 08:00:00
2024-08-28,9,0,2024-08-28 09:00:00
2024-08-28,10,0,2024-08-28 10:00:00
2024-08-28,11,0,2024-08-28 11:00:00
2024-08-28,12,0,2024-08-28 12:00:00
2024-08-28,13,0,2024-08-28 13:00:00
2024-08-28,14,0,2024-08-28 14:00:00
2024-08-28,15,0,2024-08-28 15:00:00
2024-08-28,16,0,2024-08-28 16:00:00
2024-08-28,17,31,2024-08-28 17:00:00
2024-08-28,18,3.2,2024-08-28 18:00:00
2024-08-28,19,0,2024-08-28 19:00:00
2024-08-28,20,0,2024-08-28 20:00:00
2024-08-28,21,0,2024-08-28 21:00:00
2024-08-28,22,0,2024-08-28 22:00:00
2024-08-28,23,0,2024-08-28 23:00:00
2024-08-29,0,0,2024-08-29 00:00:00
2024-08-29,1,0,2024-08-29 01:00:00
2024-08-29,2,0,2024-08-29 02:00:00
2024-08-29,3,0,2024-08-29 03:00:00
2024-08-29,4,0,2024-08-29 04:00:00
2024-08-29,5,0,2024-08-29 05:00:00
2024-08-29,6,0,2024-08-29 06:00:00
2024-08-29,7,0,2024-08-29 07:00:00
2024-08-29,8,0,2024-08-29 08:00:00
2024-08-29,9,0,2024-08-29 09:00:00
2024-08-29,10,0,2024-08-29 10:00:00
2024-08-29,11,0,2024-08-29 11:00:00
2024-08-29,12,0,2024-08-29 12:00:00
2024-08-29,13,0,2024-08-29 13:00:00
2024-08-29,14,0,2024-08-29 14:00:00
2024-08-29,15,0,2024-08-29 15:00:00
2024-08-29,16,0,2024-08-29 16:00:00
2024-08-29,17,1,2024-08-29 17:00:00
2024-08-29,18,1.4,2024-08-29 18:00:00
2024-08-29,19,0,2024-08-29 19:00:00
2024-08-29,20,0,2024-08-29 20:00:00
2024-08-29,21,1.6,2024-08-29 21:00:00
2024-08-29,22,0.2,2024-08-29 22:00:00
2024-08-29,23,2,2024-08-29 23:00:00
2024-08-30,0,0.6,2024-08-30 00:00:00
2024-08-30,1,0,2024-08-30 01:00:00
2024-08-30,2,0,2024-08-30 02:00:00
2024-08-30,3,0,2024-08-30 03:00:00
2024-08-30,4,0,2024-08-30 04:00:00
2024-08-30,5,0,2024-08-30 05:00:00
2024-08-30,6,0,2024-08-30 06:00:00
2024-08-30,7,0,2024-08-30 07:00:00
2024-08-30,8,0,2024-08-30 08:00:00
2024-08-30,9,0,2024-08-30 09:00:00
2024-08-30,10,0,2024-08-30 10:00:00
2024-08-30,11,0,2024-08-30 11:00:00
